"tract","Name","Household_Income_Stayed_in_Commuting_Zone_rP_gP_p50"
36081002200,"Queens County, NY",44696
36047095600,"Kings County, NY",44663
36061007500,"Lower Manhattan, New York, NY",44657
36047051900,"Kings County, NY",44652
36081039900,"Queens County, NY",44640
36047048600,"Kings County, NY",44631
36047073800,"Kings County, NY",44610
34017032400,"West New York, NJ",44580
34017000800,"The Heights, Jersey City, NJ",44575
36047016900,"Kings County, NY",44503
36047102400,"Kings County, NY",44497
36005016200,"Bronx County, NY",44492
34023004700,"Perth Amboy, NJ",44478
36081054200,"Queens County, NY",44429
34017007400,"The Waterfront, Jersey City, NJ",44424
36081045400,"Queens County, NY",44423
34017011600,"Constable Hook, Bayonne, NJ",44407
34017017900,"Weehawken, NJ",44395
34031180100,"Paterson, NJ",44373
36081044302,"Queens County, NY",44372
36047015300,"Kings County, NY",44339
36059414303,"Freeport, NY",44336
36119005901,"New Rochelle, NY",44314
36081001400,"Queens County, NY",44307
36005016600,"Bronx County, NY",44302
36061005700,"Lower Manhattan, New York, NY",44297
36061019900,"Upper Manhattan, New York, NY",44294
34003015500,"Englewood, NJ",44294
36081027700,"Queens County, NY",44279
36081084000,"Queens County, NY",44272
36005004001,"Bronx County, NY",44271
34039034500,"Linden, NJ",44269
36059404901,"Elmont, NY",44257
36061012400,"Lenox Hill, New York, NY",44257
36047016400,"Kings County, NY",44230
36081021400,"Queens County, NY",44228
36081012601,"Queens County, NY",44191
34039034700,"Linden, NJ",44187
34023003300,"Perth Amboy, NJ",44181
36061013400,"Lenox Hill, New York, NY",44180
36047014900,"Kings County, NY",44158
34017005400,"Greenville, Jersey City, NJ",44147
36047015200,"Kings County, NY",44142
34013014600,"Belleville, NJ",44123
36047012100,"Kings County, NY",44102
34017004000,"West Side, Jersey City, NJ",44102
36061008900,"Midtown, New York, NY",44074
34013015700,"Bloomfield, NJ",44066
36059414501,"Freeport, NY",44050
36081054900,"Queens County, NY",44043
36005041300,"Bronx County, NY",44031
36061016500,"Upper West Side, New York, NY",44020
36061001001,"Lower Manhattan, New York, NY",44012
36081016600,"Queens County, NY",43996
36005009600,"Bronx County, NY",43993
36005023800,"Bronx County, NY",43990
36119006000,"New Rochelle, NY",43948
34031183101,"Paterson, NJ",43944
36005028700,"Bronx County, NY",43933
36081055700,"Queens County, NY",43931
36061009000,"Midtown, New York, NY",43928
36061019500,"Upper West Side, New York, NY",43918
36061015700,"Upper West Side, New York, NY",43914
36081010500,"Queens County, NY",43898
34017005600,"Greenville, Jersey City, NJ",43893
36047012000,"Kings County, NY",43814
36047096400,"Kings County, NY",43807
36081055100,"Queens County, NY",43804
36081099200,"Queens County, NY",43788
34003054400,"Teaneck, NJ",43786
34039031903,"Elizabeth, NJ",43726
34039031601,"Elizabeth, NJ",43720
34017016300,"Union City, NJ",43713
36081023500,"Queens County, NY",43693
36047118600,"Kings County, NY",43687
36081086500,"Queens County, NY",43684
34017016400,"Union City, NJ",43624
36047010200,"Kings County, NY",43622
36047022400,"Kings County, NY",43607
36047000700,"Kings County, NY",43607
34017015700,"West New York, NJ",43596
36061002500,"Lower Manhattan, New York, NY",43585
34017016000,"West New York, NJ",43582
36005045600,"Bronx County, NY",43564
36047015500,"Kings County, NY",43555
36081055300,"Queens County, NY",43534
36081020800,"Queens County, NY",43532
36081043702,"Queens County, NY",43531
36061003800,"East Village, New York, NY",43495
36047032800,"Kings County, NY",43494
36119003600,"North Side, Mount Vernon, NY",43478
34013014400,"Belleville, NJ",43471
34017002800,"McGinley Square, Jersey City, NJ",43418
36061008800,"Midtown, New York, NY",43397
36059411500,"Hewlett, NY",43395
36061027300,"Upper Manhattan, New York, NY",43395
36047011700,"Kings County, NY",43384
36061015300,"Lincoln Square, New York, NY",43383
34023003201,"Woodbridge Township, NJ",43365
34017001400,"The Heights, Jersey City, NJ",43356
34017004700,"Jersey City, NJ",43337
34023002402,"Colonia, Woodbridge Township, NJ",43316
34013000200,"Upper Roseville, Newark, NJ",43307
36005042300,"Bronx County, NY",43304
36081043701,"Queens County, NY",43300
36059407302,"Uniondale, NY",43292
36005042901,"Bronx County, NY",43291
36047040200,"Kings County, NY",43291
36081065400,"Queens County, NY",43281
34013009400,"Forest Hill, Newark, NJ",43254
36047011200,"Kings County, NY",43253
36047007400,"Kings County, NY",43248
36061017100,"Upper West Side, New York, NY",43244
34031124323,"Clifton, NJ",43233
36081026902,"Queens County, NY",43232
34031175703,"Passaic, NJ",43205
36047016100,"Kings County, NY",43182
34031175701,"Passaic, NJ",43182
34013005700,"South Broad Street, Newark, NJ",43153
36085007500,"Richmond County, NY",43131
36085011402,"Richmond County, NY",43129
36047014700,"Kings County, NY",43116
36047008000,"Kings County, NY",43110
36047002100,"Kings County, NY",43106
34017002000,"Journal Square, Jersey City, NJ",43073
36047000200,"Kings County, NY",43047
34039031100,"Elizabeth, NJ",43045
34039031801,"Elizabeth, NJ",43034
34017017300,"Union City, NJ",42995
36047023800,"Kings County, NY",42959
34017000700,"The Heights, Jersey City, NJ",42958
36059404902,"Elmont, NY",42957
36005035100,"Bronx County, NY",42937
36081046700,"Queens County, NY",42921
36081004700,"Queens County, NY",42905
36047023500,"Kings County, NY",42899
36061001300,"Lower Manhattan, New York, NY",42879
36061007100,"Lower Manhattan, New York, NY",42866
36061002100,"Lower Manhattan, New York, NY",42830
36059303900,"Westbury, NY",42816
36047013300,"Kings County, NY",42789
36047007700,"Kings County, NY",42756
34017007500,"Downtown Jersey City, Jersey City, NJ",42755
36047014300,"Kings County, NY",42747
36061028300,"Fort George, New York, NY",42744
36081066000,"Queens County, NY",42733
36081040200,"Queens County, NY",42730
36061009600,"Midtown, New York, NY",42725
36047036400,"Kings County, NY",42715
34017019100,"Hoboken, NJ",42703
36005022800,"Bronx County, NY",42700
36061002602,"Alphabet City, New York, NY",42694
34017015500,"West New York, NJ",42681
34023003600,"Carteret, NJ",42654
36005022401,"Bronx County, NY",42644
36005034300,"Bronx County, NY",42634
36081122702,"Queens County, NY",42599
36005041400,"Bronx County, NY",42574
34013014500,"Belleville, NJ",42566
36047069200,"Kings County, NY",42556
36047100800,"Kings County, NY",42471
36047102600,"Kings County, NY",42470
36047030800,"Kings County, NY",42460
36061007800,"Midtown, New York, NY",42460
34013009500,"Forest Hill, Newark, NJ",42456
36047006900,"Kings County, NY",42431
34031182000,"Paterson, NJ",42428
36059517101,"Glen Cove, NY",42426
36081094203,"Queens County, NY",42417
36005033201,"Bronx County, NY",42404
36061002800,"Alphabet City, New York, NY",42397
36081037700,"Queens County, NY",42386
36047117601,"Kings County, NY",42383
36047051100,"Kings County, NY",42378
36047069000,"Kings County, NY",42373
36047012901,"Kings County, NY",42370
36081023600,"Queens County, NY",42365
36047067600,"Kings County, NY",42325
36081011600,"Queens County, NY",42308
36005041100,"Bronx County, NY",42284
36005035000,"Bronx County, NY",42263
36061003200,"Lower Manhattan, New York, NY",42250
36047013700,"Kings County, NY",42237
36047050700,"Kings County, NY",42236
36047051800,"Kings County, NY",42232
34017015900,"West New York, NJ",42219
34039038601,"Scotch Plains, NJ",42219
36047049400,"Kings County, NY",42215
36081038302,"Queens County, NY",42209
36081015802,"Queens County, NY",42190
36005022703,"Bronx County, NY",42180
36047014500,"Kings County, NY",42157
36081084500,"Queens County, NY",42146
36005028100,"Bronx County, NY",42131
36047096600,"Kings County, NY",42121
34013016400,"Montclair, NJ",42100
36061003700,"Lower Manhattan, New York, NY",42058
36081040900,"Queens County, NY",42035
36061012700,"Midtown, New York, NY",42023
36085009700,"Richmond County, NY",42021
36081103202,"Queens County, NY",42020
36047004300,"Kings County, NY",42015
34013015600,"Bloomfield, NJ",41991
36085006400,"Richmond County, NY",41983
36119000201,"Ludlow, Yonkers, NY",41976
36081100801,"Queens County, NY",41971
36047024200,"Kings County, NY",41964
36047078600,"Kings County, NY",41953
36061004700,"Lower Manhattan, New York, NY",41943
34023005000,"Perth Amboy, NJ",41942
36005015800,"Bronx County, NY",41929
36081013200,"Queens County, NY",41917
34023004200,"Perth Amboy, NJ",41912
36047052800,"Kings County, NY",41905
36081011900,"Queens County, NY",41904
36047093200,"Kings County, NY",41899
36085017300,"Richmond County, NY",41891
36047016700,"Kings County, NY",41890
36119003700,"North Side, Mount Vernon, NY",41886
34013016500,"Montclair, NJ",41877
34017017500,"Union City, NJ",41863
36061025500,"Upper Manhattan, New York, NY",41849
36081015801,"Queens County, NY",41845
36081046800,"Queens County, NY",41797
36059412900,"Baldwin, NY",41795
36081016400,"Queens County, NY",41788
36061005800,"Midtown, New York, NY",41786
36119006500,"New Rochelle, NY",41779
36081007900,"Queens County, NY",41756
36047011400,"Kings County, NY",41752
36047115000,"Kings County, NY",41745
36061030300,"Inwood, New York, NY",41727
36047118400,"Kings County, NY",41717
36081014100,"Queens County, NY",41716
36081100802,"Queens County, NY",41707
36047074200,"Kings County, NY",41703
36047040000,"Kings County, NY",41676
34003023502,"Hackensack, NJ",41674
36061014500,"Lincoln Square, New York, NY",41663
36047118800,"Kings County, NY",41661
34017016800,"Union City, NJ",41657
34031125100,"Botany Village, Clifton, NJ",41656
34003002100,"Alpine, NJ",41655
36061023801,"Roosevelt Island, New York, NY",41642
36081020400,"Queens County, NY",41640
36047100600,"Kings County, NY",41629
34017007000,"Downtown Jersey City, Jersey City, NJ",41620
34017017600,"Union City, NJ",41610
36047009800,"Kings County, NY",41610
34039035500,"Rahway, NJ",41599
36047064000,"Kings County, NY",41594
34013019900,"Maplewood, NJ",41538
36081008300,"Queens County, NY",41514
36047099600,"Kings County, NY",41514
36005005200,"Bronx County, NY",41483
36047119800,"Kings County, NY",41425
36081046600,"Queens County, NY",41424
36061017300,"Upper West Side, New York, NY",41373
34013019300,"South Orange, NJ",41372
34013020000,"Essex County, NJ",41367
36085001700,"Richmond County, NY",41364
36047095400,"Kings County, NY",41357
36047102200,"Kings County, NY",41355
34039036100,"Winfield, NJ",41332
36061009700,"Midtown, New York, NY",41322
36047010100,"Kings County, NY",41301
36061006300,"Lower Manhattan, New York, NY",41252
36085022300,"Richmond County, NY",41235
36059517200,"Glen Cove, NY",41231
36061009500,"Midtown, New York, NY",41220
36047067800,"Kings County, NY",41179
36059416500,"Long Beach, NY",41171
36047055300,"Kings County, NY",41145
36005026500,"Bronx County, NY",41117
36061008100,"Midtown, New York, NY",41097
36047024100,"Kings County, NY",41076
36005016400,"Bronx County, NY",41042
34017006200,"Greenville, Jersey City, NJ",41020
36059302502,"Old Westbury, NY",40999
36081040700,"Queens County, NY",40970
34017016600,"Union City, NJ",40954
36061000202,"Lower Manhattan, New York, NY",40954
36047114201,"Kings County, NY",40926
36081049600,"Queens County, NY",40920
36081020600,"Queens County, NY",40912
34017019200,"Hoboken, NJ",40886
36047021100,"Kings County, NY",40874
36047052000,"Kings County, NY",40854
34017004800,"Hackensack River Waterfront, Jersey City, NJ",40837
36005022200,"Bronx County, NY",40834
36061025100,"Upper Manhattan, New York, NY",40803
36047007800,"Kings County, NY",40777
36047050400,"Kings County, NY",40769
36005034200,"Bronx County, NY",40765
34013019500,"Maplewood, NJ",40754
34003054200,"Teaneck, NJ",40747
34017017000,"Union City, NJ",40744
36081041100,"Queens County, NY",40735
36061004000,"Lower Manhattan, New York, NY",40710
36047084800,"Kings County, NY",40698
34017018000,"Weehawken, NJ",40663
36005020400,"Bronx County, NY",40658
36005036000,"Bronx County, NY",40637
36081034700,"Queens County, NY",40631
36047052600,"Kings County, NY",40627
36005022702,"Bronx County, NY",40613
34039035300,"Linden, NJ",40602
36061018700,"Bloomingdale, New York, NY",40601
36061027100,"Fort George, New York, NY",40599
34013016300,"Upper Montclair, Montclair, NJ",40593
36081011400,"Queens County, NY",40589
36005008700,"Bronx County, NY",40548
36005022101,"Bronx County, NY",40542
36047021400,"Kings County, NY",40542
34017006100,"Greenville, Jersey City, NJ",40540
34017003100,"Bergen/Lafayette, Jersey City, NJ",40540
36047036200,"Kings County, NY",40540
36005012300,"Bronx County, NY",40513
36047039300,"Kings County, NY",40499
36047015100,"Kings County, NY",40475
34017011000,"Constable Hook, Bayonne, NJ",40447
36005042902,"Bronx County, NY",40439
36081004500,"Queens County, NY",40397
36005032400,"Bronx County, NY",40372
36081037500,"Queens County, NY",40370
36119006300,"New Rochelle, NY",40335
36047023400,"Kings County, NY",40300
34013019400,"Maplewood, NJ",40299
36047025700,"Kings County, NY",40275
34023004400,"Perth Amboy, NJ",40262
36085000600,"Richmond County, NY",40261
36081065600,"Queens County, NY",40240
36061012100,"Hell's Kitchen, New York, NY",40215
34031183000,"Paterson, NJ",40205
36047117800,"Kings County, NY",40204
36061011500,"Hell's Kitchen, New York, NY",40184
34023004800,"Perth Amboy, NJ",40182
36005009200,"Bronx County, NY",40177
36047043900,"Kings County, NY",40172
34039030702,"Elizabeth, NJ",40168
34013017700,"West Orange, NJ",40166
36005009800,"Bronx County, NY",40132
36061010900,"Garment District, New York, NY",40083
34003023100,"Hackensack, NJ",40062
34013007502,"North Ironbound, Newark, NJ",40054
34039035100,"Linden, NJ",40054
36081053401,"Queens County, NY",40054
34003015400,"Englewood, NJ",40035
36047009000,"Kings County, NY",40023
36005040701,"Bronx County, NY",40015
36047118202,"Kings County, NY",40008
36005027700,"Bronx County, NY",39998
36085023900,"Richmond County, NY",39993
34031175602,"Passaic, NJ",39987
36119004300,"North Side, Mount Vernon, NY",39975
34017001100,"The Heights, Jersey City, NJ",39959
36047049900,"Kings County, NY",39938
36047044700,"Kings County, NY",39925
36081063800,"Queens County, NY",39912
34023004600,"Perth Amboy, NJ",39906
36061021100,"Upper Manhattan, New York, NY",39896
36047073200,"Kings County, NY",39859
36005020000,"Bronx County, NY",39852
36119005702,"New Rochelle, NY",39842
34017010900,"Constable Hook, Bayonne, NJ",39835
36047152200,"Kings County, NY",39830
36005019400,"Bronx County, NY",39821
34003054100,"Teaneck, NJ",39790
36005007000,"Bronx County, NY",39779
34039030500,"Elizabeth, NJ",39779
36047011000,"Kings County, NY",39767
34039034200,"Roselle, NJ",39733
36081001800,"Queens County, NY",39732
36059407402,"Uniondale, NY",39724
36061005000,"Gramercy Park, New York, NY",39715
36047098400,"Kings County, NY",39699
36081004300,"Queens County, NY",39697
36061015802,"East Harlem, New York, NY",39693
36005042500,"Bronx County, NY",39682
36005042800,"Bronx County, NY",39680
36081046000,"Queens County, NY",39668
36081066400,"Queens County, NY",39638
34039031700,"Elizabeth, NJ",39576
36047022800,"Kings County, NY",39565
34031182700,"Paterson, NJ",39556
34023002200,"Metuchen, NJ",39551
34039036600,"Westfield, NJ",39548
36005022404,"Bronx County, NY",39543
34031181900,"Paterson, NJ",39520
36005040702,"Bronx County, NY",39518
36047095800,"Kings County, NY",39513
36047048400,"Kings County, NY",39510
36047068000,"Kings County, NY",39509
34017004101,"West Side, Jersey City, NJ",39492
36085000300,"Richmond County, NY",39480
34031175704,"Passaic, NJ",39472
34017015202,"West New York, NJ",39469
36047096800,"Kings County, NY",39457
36061026100,"Upper Manhattan, New York, NY",39443
36081039800,"Queens County, NY",39436
36047053900,"Kings County, NY",39430
34013019100,"South Orange, NJ",39417
34017001701,"West Side, Jersey City, NJ",39402
34013000100,"Forest Hill, Newark, NJ",39401
36081053200,"Queens County, NY",39389
36085002100,"Richmond County, NY",39377
34039034100,"Roselle, NJ",39353
36081005500,"Queens County, NY",39349
36061007700,"Lower Manhattan, New York, NY",39337
36061027500,"Upper Manhattan, New York, NY",39331
36047074000,"Kings County, NY",39314
36047117202,"Kings County, NY",39286
36047013900,"Kings County, NY",39279
36081035700,"Queens County, NY",39226
34017018400,"Hoboken, NJ",39206
36119003500,"North Side, Mount Vernon, NY",39199
34031182800,"Paterson, NJ",39185
36081063000,"Queens County, NY",39183
36081036500,"Queens County, NY",39183
34017007700,"Newport, Jersey City, NJ",39146
36005041500,"Bronx County, NY",39146
36047072400,"Kings County, NY",39139
36061000700,"Lower Manhattan, New York, NY",39127
36005039100,"Bronx County, NY",39119
34017005200,"Greenville, Jersey City, NJ",39085
36081019900,"Queens County, NY",39046
36047021900,"Kings County, NY",39045
36061016800,"Upper Manhattan, New York, NY",39036
34013018900,"City of Orange, NJ",39027
34013016900,"Montclair, NJ",39016
36085008100,"Richmond County, NY",39001
36081053500,"Queens County, NY",38988
34031175900,"Passaic, NJ",38988
36047023000,"Kings County, NY",38946
36061003400,"Alphabet City, New York, NY",38940
36059414201,"Freeport, NY",38925
36047000100,"Kings County, NY",38868
36047003100,"Kings County, NY",38861
36047118201,"Kings County, NY",38850
36061015801,"Upper East Side, New York, NY",38825
36061016900,"Upper West Side, New York, NY",38819
36047015900,"Kings County, NY",38813
36081068000,"Queens County, NY",38808
36047003300,"Kings County, NY",38798
36005034000,"Bronx County, NY",38795
36047072200,"Kings County, NY",38785
36047021800,"Kings County, NY",38779
36047014100,"Kings County, NY",38769
36047001300,"Kings County, NY",38738
36061009200,"Midtown, New York, NY",38735
36047077200,"Kings County, NY",38647
36047040500,"Kings County, NY",38629
36005000200,"Bronx County, NY",38625
36005044200,"Bronx County, NY",38623
36061027700,"Upper Manhattan, New York, NY",38607
34023004100,"Perth Amboy, NJ",38595
36005038900,"Bronx County, NY",38586
36119000202,"Ludlow, Yonkers, NY",38579
36047082800,"Kings County, NY",38552
34013019800,"Maplewood, NJ",38549
34017006400,"Downtown Jersey City, Jersey City, NJ",38541
36005043600,"Bronx County, NY",38530
36061005600,"Midtown, New York, NY",38516
36061018100,"Upper West Side, New York, NY",38501
36047050803,"Kings County, NY",38495
36047057200,"Kings County, NY",38480
34023002101,"Metuchen, NJ",38479
36047078400,"Kings County, NY",38457
36047052500,"Kings County, NY",38436
36047011900,"Kings County, NY",38434
36081046400,"Queens County, NY",38425
36005021200,"Bronx County, NY",38412
36061001002,"Lower Manhattan, New York, NY",38392
36047112000,"Kings County, NY",38389
36081002000,"Queens County, NY",38386
36047018700,"Kings County, NY",38382
36085031901,"Richmond County, NY",38369
36061013700,"Midtown, New York, NY",38360
36081061601,"Queens County, NY",38356
34013006800,"Ironbound District, Newark, NJ",38355
36047072600,"Kings County, NY",38329
36047099400,"Kings County, NY",38306
36005007600,"Bronx County, NY",38301
36061017900,"Upper West Side, New York, NY",38300
36005027300,"Bronx County, NY",38274
36047095000,"Kings County, NY",38237
36061025300,"Upper Manhattan, New York, NY",38233
36047051300,"Kings County, NY",38228
34039035800,"Rahway, NJ",38226
36005007800,"Bronx County, NY",38215
36005026702,"Bronx County, NY",38205
36005023600,"Bronx County, NY",38198
36061006600,"Midtown, New York, NY",38183
36081096400,"Queens County, NY",38180
34039039800,"Elizabeth, NJ",38178
36047018300,"Kings County, NY",38160
36047022200,"Kings County, NY",38155
34017002700,"West Side, Jersey City, NJ",38153
36047021700,"Kings County, NY",38153
36061009900,"Midtown, New York, NY",38128
36061005502,"Lower Manhattan, New York, NY",38116
36005042100,"Bronx County, NY",38109
36081060000,"Queens County, NY",38103
36047083800,"Kings County, NY",38081
36119001303,"Park Hill, Yonkers, NY",38078
34013017000,"Montclair, NJ",38066
36047119200,"Kings County, NY",38039
34039031802,"Elizabeth, NJ",38011
36061015601,"Upper East Side, New York, NY",37978
36047052300,"Kings County, NY",37972
36081061602,"Queens County, NY",37968
36047101000,"Kings County, NY",37922
36047049100,"Kings County, NY",37900
36085021300,"Richmond County, NY",37893
34013019200,"South Orange, NJ",37889
36059406702,"Hempstead, NY",37885
36047044100,"Kings County, NY",37884
36047049300,"Kings County, NY",37834
34017019000,"Hoboken, NJ",37824
36061010300,"Midtown, New York, NY",37816
36061011401,"Lenox Hill, New York, NY",37806
34023004300,"Perth Amboy, NJ",37792
36005034400,"Bronx County, NY",37768
34017003500,"Downtown Jersey City, Jersey City, NJ",37764
36005021602,"Bronx County, NY",37756
36047052700,"Kings County, NY",37750
36005029600,"Bronx County, NY",37718
34017004900,"West Side, Jersey City, NJ",37715
36047051700,"Kings County, NY",37714
36081056500,"Queens County, NY",37699
36081050202,"Queens County, NY",37690
36059411100,"Inwood, NY",37684
36081059000,"Queens County, NY",37679
36081099802,"Queens County, NY",37678
36081044301,"Queens County, NY",37666
36047083200,"Kings County, NY",37651
36061006500,"Lower Manhattan, New York, NY",37622
36081037300,"Queens County, NY",37615
36005015300,"Bronx County, NY",37609
36085010500,"Richmond County, NY",37573
36081010800,"Queens County, NY",37563
36081018800,"Queens County, NY",37562
36081045200,"Queens County, NY",37561
36047117602,"Kings County, NY",37550
36061015100,"Lincoln Square, New York, NY",37539
34023004900,"Perth Amboy, NJ",37531
36061024100,"Upper Manhattan, New York, NY",37510
36047067200,"Kings County, NY",37507
36061015200,"Upper East Side, New York, NY",37488
36005042200,"Bronx County, NY",37457
36047045300,"Kings County, NY",37455
36059414202,"Freeport, NY",37447
36047047800,"Kings County, NY",37420
36047043700,"Kings County, NY",37416
36061028700,"Fort George, New York, NY",37407
36085004000,"Richmond County, NY",37381
36059407201,"Hempstead, NY",37371
36005021601,"Bronx County, NY",37370
36081095400,"Queens County, NY",37364
34017016100,"Union City, NJ",37351
34039035900,"Rahway, NJ",37344
36005032800,"Bronx County, NY",37319
34039030200,"Elizabeth, NJ",37317
36081081800,"Queens County, NY",37312
36047119600,"Kings County, NY",37309
34013000800,"Lower Roseville, Newark, NJ",37298
36047109800,"Kings County, NY",37281
36047023600,"Kings County, NY",37279
36081016300,"Queens County, NY",37278
36061002201,"Lower Manhattan, New York, NY",37277
36047117400,"Kings County, NY",37272
34003023501,"Hackensack, NJ",37255
36081017200,"Queens County, NY",37247
36047086600,"Kings County, NY",37246
36047105801,"Kings County, NY",37232
34013016600,"Montclair, NJ",37221
36005023501,"Bronx County, NY",37203
36061002400,"Lower Manhattan, New York, NY",37196
36005007400,"Bronx County, NY",37190
34017007600,"Downtown Jersey City, Jersey City, NJ",37176
36081094202,"Queens County, NY",37174
36061029100,"Inwood, New York, NY",37172
36047102000,"Kings County, NY",37172
36061027900,"Fort George, New York, NY",37171
36081063200,"Queens County, NY",37166
34023004000,"Perth Amboy, NJ",37109
36047101400,"Kings County, NY",37106
34017001300,"The Heights, Jersey City, NJ",37105
36081060600,"Queens County, NY",37101
36061000201,"Lower Manhattan, New York, NY",37093
36085001100,"Richmond County, NY",37092
36005023000,"Bronx County, NY",37092
36081026600,"Queens County, NY",37067
36047050500,"Kings County, NY",37050
36085023100,"Richmond County, NY",37013
36081017600,"Queens County, NY",36991
36081024000,"Queens County, NY",36980
36081058000,"Queens County, NY",36971
34023004500,"Perth Amboy, NJ",36956
36047020700,"Kings County, NY",36940
36047087200,"Kings County, NY",36940
36005022901,"Bronx County, NY",36940
36081061200,"Queens County, NY",36939
36047120200,"Kings County, NY",36906
36047105804,"Kings County, NY",36875
36005033800,"Bronx County, NY",36870
36047076400,"Kings County, NY",36864
36005043400,"Bronx County, NY",36862
36061020500,"Upper Manhattan, New York, NY",36850
36081014201,"Queens County, NY",36847
36047099000,"Kings County, NY",36821
36047090000,"Kings County, NY",36812
36061001401,"Lower East Side, New York, NY",36797
36005005002,"Bronx County, NY",36793
34013009100,"Seventh Avenue, Newark, NJ",36790
36005044400,"Bronx County, NY",36787
36047120800,"Kings County, NY",36787
36081056800,"Queens County, NY",36787
34003015200,"Englewood, NJ",36780
36061009300,"Midtown, New York, NY",36770
34017003000,"McGinley Square, Jersey City, NJ",36747
36061007300,"Lower Manhattan, New York, NY",36744
36005039400,"Bronx County, NY",36710
36047117000,"Kings County, NY",36709
36005007200,"Bronx County, NY",36695
36081035300,"Queens County, NY",36692
36005023703,"Bronx County, NY",36668
36047072800,"Kings County, NY",36656
36047073000,"Kings County, NY",36641
34031175802,"Passaic, NJ",36640
34013019700,"Maplewood, NJ",36629
36085000900,"Richmond County, NY",36608
36061018300,"Upper West Side, New York, NY",36606
36005033202,"Bronx County, NY",36588
36047022000,"Kings County, NY",36586
36047100400,"Kings County, NY",36570
34039032300,"Hillside, NJ",36570
34017006300,"Greenville, Jersey City, NJ",36567
36061019100,"Bloomingdale, New York, NY",36563
36085032300,"Richmond County, NY",36550
36047030500,"Kings County, NY",36549
36005040303,"Bronx County, NY",36547
36081053800,"Queens County, NY",36540
36047087800,"Kings County, NY",36536
36047101800,"Kings County, NY",36526
36047078000,"Kings County, NY",36516
34039034300,"Roselle, NJ",36512
36047035700,"Kings County, NY",36510
36047077400,"Kings County, NY",36478
36059407102,"Hempstead, NY",36466
34017005802,"Jersey City, NJ",36465
36059407401,"Uniondale, NY",36463
36005007500,"Bronx County, NY",36443
36047047200,"Kings County, NY",36438
36005020200,"Bronx County, NY",36430
34039034000,"Roselle, NJ",36424
36047033500,"Kings County, NY",36405
36061013300,"Hell's Kitchen, New York, NY",36375
34013008800,"Seventh Avenue, Newark, NJ",36369
36047034500,"Kings County, NY",36352
36085013302,"Richmond County, NY",36350
36047098800,"Kings County, NY",36343
36081052800,"Queens County, NY",36339
36081064600,"Queens County, NY",36328
34013019600,"Maplewood, NJ",36290
34013016800,"Montclair, NJ",36285
36061017700,"Upper West Side, New York, NY",36278
36081044400,"Queens County, NY",36277
36061022301,"Harlem, New York, NY",36269
36005039902,"Bronx County, NY",36257
34013016700,"Montclair, NJ",36252
34031182200,"Paterson, NJ",36236
36005038700,"Bronx County, NY",36235
34031175401,"Passaic, NJ",36225
34013000700,"Lower Roseville, Newark, NJ",36217
36119003000,"South Side, Mount Vernon, NY",36211
34031183102,"Paterson, NJ",36211
36081032800,"Queens County, NY",36150
36005039000,"Bronx County, NY",36146
36005008400,"Bronx County, NY",36142
36081003900,"Queens County, NY",36116
36047041500,"Kings County, NY",36056
36047012902,"Kings County, NY",36052
36005038500,"Bronx County, NY",36040
36061011900,"Midtown, New York, NY",36038
36081044602,"Queens County, NY",36006
36047077600,"Kings County, NY",36001
36005005400,"Bronx County, NY",35986
36005043100,"Bronx County, NY",35981
36005042600,"Bronx County, NY",35971
36005013100,"Bronx County, NY",35964
36061028500,"Fort George, New York, NY",35955
36061026500,"Hudson Heights, New York, NY",35942
36005042000,"Bronx County, NY",35940
36061006700,"Lower Manhattan, New York, NY",35939
36059407203,"Hempstead, NY",35934
36047102800,"Kings County, NY",35933
36005026100,"Bronx County, NY",35890
36047051200,"Kings County, NY",35888
36081059400,"Queens County, NY",35865
36005037800,"Bronx County, NY",35858
36005038800,"Bronx County, NY",35849
36005009300,"Bronx County, NY",35848
36047085400,"Kings County, NY",35832
34013009300,"North Broadway, Newark, NJ",35823
36047117201,"Kings County, NY",35820
36081018000,"Queens County, NY",35815
36081058200,"Queens County, NY",35801
34013008700,"Mount Pleasant/Lower Broadway, Newark, NJ",35796
36047086200,"Kings County, NY",35757
34013000300,"Upper Roseville, Newark, NJ",35751
36059414100,"Freeport, NY",35729
36047047600,"Kings County, NY",35690
36047033100,"Kings County, NY",35681
36081052400,"Queens County, NY",35681
36081040300,"Queens County, NY",35646
36047114600,"Kings County, NY",35624
34031180202,"Paterson, NJ",35619
34031182500,"Paterson, NJ",35591
36081087100,"Queens County, NY",35586
34031182100,"Paterson, NJ",35555
36081044601,"Queens County, NY",35552
36081023800,"Queens County, NY",35547
34003015100,"Englewood, NJ",35546
34013017100,"Montclair, NJ",35542
34039031200,"Elizabeth, NJ",35512
36061029300,"Upper Manhattan, New York, NY",35510
36047051602,"Kings County, NY",35506
34039031400,"Elizabeth, NJ",35493
36005005902,"Bronx County, NY",35478
36047097400,"Kings County, NY",35470
36047054900,"Kings County, NY",35469
36047051400,"Kings County, NY",35456
36005040400,"Bronx County, NY",35436
36059406802,"Hempstead, NY",35430
36047082600,"Kings County, NY",35422
36005023100,"Bronx County, NY",35404
36119004000,"North Side, Mount Vernon, NY",35396
36061024700,"Upper Manhattan, New York, NY",35372
36047019900,"Kings County, NY",35360
36081017400,"Queens County, NY",35355
36047016300,"Kings County, NY",35355
